time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-09T20:21:38.210Z,19.3098333,-155.2135,7.82,3.64,ml,50,95,,0.09,hv,hv61096861,2022-08-01T16:56:50.881Z,"14 km S of Volcano, Hawaii",earthquake,0.29,0.46,0.17,31,reviewed,hv,hv
2016-10-26T20:37:00.210Z,19.2653333,-155.2855,25.94,3.61,ml,54,150,,0.12,hv,hv61458436,2020-07-06T20:59:55.680Z,"Island of Hawaii, Hawaii",earthquake,0.48,0.54,0.132,39,reviewed,hv,hv
2015-05-31T21:59:48.030Z,19.3015,-155.2126667,8.2,3.6,ml,51,109,,0.08,hv,hv60950356,2022-07-31T10:33:04.255Z,"Island of Hawaii, Hawaii",earthquake,0.3,0.47,0.217,34,reviewed,hv,hv
2016-12-17T11:42:51.860Z,19.314,-155.2208333,7.23,3.59,ml,62,80,,0.08,hv,hv61522926,2020-07-06T21:00:56.370Z,"14 km S of Volcano, Hawaii",earthquake,0.25,0.28,0.174,47,reviewed,hv,hv
2015-05-04T14:42:10.350Z,19.385,-155.2415,1.916,3.58,ml,29,78,,0.07,hv,hv60916001,2022-07-31T04:08:26.399Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.24,0.17,25,reviewed,hv,hv
2016-06-20T09:03:20.770Z,19.3176667,-155.2135,6.12,3.57,ml,47,86,,0.08,hv,hv61304231,2022-08-03T02:15:25.218Z,"14 km S of Volcano, Hawaii",earthquake,0.24,0.47,0.247,33,reviewed,hv,hv
2017-08-16T13:53:42.700Z,19.8911667,-154.581,27.33,3.57,ml,48,292,,0.12,hv,hv61872241,2020-07-06T20:14:26.950Z,"52 km NE of Hawaiian Beaches, Hawaii",earthquake,0.99,2.25,0.141,25,reviewed,hv,hv
2017-10-15T06:36:20.240Z,19.4308333,-155.3053333,5.161,3.57,ml,63,42,,0.1,hv,hv61945376,2020-07-06T20:14:07.210Z,"7 km W of Volcano, Hawaii",earthquake,0.22,0.29,0.185,36,reviewed,hv,hv
2016-11-04T15:48:26.270Z,19.4611667,-155.8223333,10.04,3.55,ml,36,94,,0.17,hv,hv61468126,2020-07-06T21:00:54.000Z,"4 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.4,0.197,41,reviewed,hv,hv
2017-03-18T04:09:21.310Z,19.8871667,-155.8811667,39.95,3.54,ml,63,149,,0.13,hv,hv61649421,2020-07-06T21:02:45.280Z,"10 km SSW of Puako, Hawaii",earthquake,0.53,0.72,0.251,38,reviewed,hv,hv
2016-04-16T18:39:37.000Z,19.3996667,-155.2531667,11.7,3.54,ml,59,37,,0.09,hv,hv61233011,2020-07-06T20:53:19.420Z,"5 km SSW of Volcano, Hawaii",earthquake,0.28,0.14,0.173,35,reviewed,hv,hv
2017-04-12T18:29:24.640Z,19.3828333,-155.2765,1.59,3.53,ml,56,45,,0.11,hv,hv61693171,2020-07-06T20:13:15.290Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.216,35,reviewed,hv,hv
2017-03-05T16:17:19.050Z,19.3823333,-155.2358333,1.28,3.53,ml,52,44,,0.1,hv,hv61629886,2020-07-06T21:01:51.070Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.211,19,reviewed,hv,hv
2017-03-05T16:06:32.330Z,19.3818333,-155.2413333,1.12,3.52,ml,54,44,,0.1,hv,hv61629851,2020-07-06T21:01:50.850Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.15,0.162,20,reviewed,hv,hv
2016-04-05T21:26:17.940Z,19.4211667,-155.6195,-0.914,3.52,ml,48,80,,0.2,hv,hv61223266,2022-08-02T17:02:24.643Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.54,0.211,28,reviewed,hv,hv
2017-08-23T20:11:21.430Z,21.2916667,-156.6488333,13.41,3.51,ml,23,210,,0.17,hv,hv61881021,2022-08-07T15:29:28.673Z,"24 km NNE of Waialua, Hawaii",earthquake,0.52,0.73,0.163,29,reviewed,hv,hv
2015-01-19T10:30:10.190Z,20.0336667,-155.4661667,11.643,3.5,ml,59,173,,0.11,hv,hv60836076,2022-07-27T15:36:18.960Z,"5 km S of Honoka‘a, Hawaii",earthquake,0.46,0.42,0.173,38,reviewed,hv,hv
2017-09-30T20:33:37.560Z,19.2096667,-155.469,35.13,3.49,ml,46,97,,0.09,hv,hv61927906,2020-07-06T20:13:57.030Z,"1 km NE of P?hala, Hawaii",earthquake,0.44,0.7,0.114,36,reviewed,hv,hv
2016-07-08T19:11:58.180Z,19.3551667,-155.0823333,7.43,3.48,ml,46,156,,0.1,hv,hv61328821,2020-07-06T20:59:01.240Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.4,0.37,0.148,29,reviewed,hv,hv
2017-05-27T20:24:18.000Z,19.2985,-155.3831667,3.57,3.47,ml,46,97,,0.13,hv,hv61773221,2020-07-06T20:14:55.120Z,"14 km NE of P?hala, Hawaii",earthquake,0.3,0.93,0.205,39,reviewed,hv,hv
2017-05-12T02:47:29.940Z,19.221,-155.4025,33.78,3.46,ml,45,146,,0.1,hv,hv61744141,2020-07-06T20:14:49.570Z,"8 km ENE of P?hala, Hawaii",earthquake,0.49,0.73,0.174,41,reviewed,hv,hv
2017-01-07T20:24:28.280Z,19.3485,-155.496,7.376,3.45,ml,51,33,,0.1,hv,hv61551476,2020-07-06T21:01:07.290Z,"16 km N of P?hala, Hawaii",earthquake,0.25,0.64,0.174,31,reviewed,hv,hv
2016-03-07T22:29:42.930Z,19.5036667,-155.1968333,12.665,3.45,ml,62,55,,0.1,hv,hv61197586,2022-08-07T10:12:06.410Z,"7 km WNW of Fern Forest, Hawaii",earthquake,0.27,0.28,0.164,37,reviewed,hv,hv
2016-11-06T23:31:58.890Z,19.3898333,-155.2471667,1.65,3.45,ml,40,98,,0.08,hv,hv61471056,2020-08-26T21:12:52.410Z,"6 km SSW of Volcano, Hawaii",earthquake,0.18,0.15,0.16,15,reviewed,hv,hv
2017-08-03T13:54:20.460Z,19.4805,-155.9536667,10.65,3.44,ml,47,182,,0.18,hv,hv61572897,2020-07-06T20:16:24.600Z,"3 km WSW of Captain Cook, Hawaii",earthquake,0.67,0.4,0.174,39,reviewed,hv,hv
2016-01-03T16:47:07.670Z,19.3938333,-155.2496667,-0.11,3.44,ml,45,44,,0.18,hv,hv61141856,2022-08-02T02:50:00.747Z,"5 km SSW of Volcano, Hawaii",earthquake,0.16,0.18,0.223,24,reviewed,hv,hv
2015-11-10T23:48:11.800Z,19.4216667,-155.6293333,-0.304,3.44,ml,43,118,,0.11,hv,hv61098046,2020-07-06T20:56:37.100Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.39,0.186,25,reviewed,hv,hv
2016-07-30T13:12:40.040Z,20.8196667,-155.7173333,4.24,3.43,ml,57,223,,0.14,hv,hv61358026,2020-07-06T20:58:12.010Z,"29 km ENE of Hana, Hawaii",earthquake,1.18,0.94,0.162,35,reviewed,hv,hv
2016-08-17T21:07:32.460Z,19.2873333,-156.4265,42.53,3.43,ml,21,293,,0.13,hv,hv61377861,2020-07-06T20:58:22.970Z,"57 km WSW of Captain Cook, Hawaii",earthquake,1.78,3.14,0.147,12,reviewed,hv,hv
2017-02-03T10:41:53.440Z,19.3073333,-155.2138333,7.96,3.42,ml,52,98,,0.08,hv,hv61591031,2020-07-06T21:02:07.050Z,"15 km S of Volcano, Hawaii",earthquake,0.29,0.4,0.203,44,reviewed,hv,hv
2017-06-08T03:08:32.820Z,19.7703333,-156.103,12.63,3.41,ml,48,228,,0.18,hv,hv61791821,2020-07-06T20:17:07.790Z,"13 km WNW of Kalaoa, Hawaii",earthquake,1.01,0.6,0.178,29,reviewed,hv,hv
2015-09-25T10:27:37.780Z,19.334,-155.1186667,6.68,3.41,ml,54,135,,0.09,hv,hv61045696,2022-08-01T07:54:49.517Z,"14 km S of Fern Forest, Hawaii",earthquake,0.34,0.43,0.15,30,reviewed,hv,hv
2016-04-06T05:55:58.740Z,19.8428333,-155.5583333,21.859,3.4,ml,33,112,,0.12,hv,hv61223741,2022-08-07T10:47:00.705Z,"23 km SSE of Waimea, Hawaii",earthquake,0.46,0.7,0.19,19,reviewed,hv,hv
2016-09-15T01:14:46.900Z,19.5223333,-155.6096667,9.95,3.4,ml,45,45,,0.13,hv,hv61412141,2020-07-06T20:57:14.380Z,"Island of Hawaii, Hawaii",earthquake,0.3,0.31,0.262,23,reviewed,hv,hv
2017-10-26T10:40:45.100Z,19.4195,-155.6125,-1.434,3.39,ml,54,46,,0.21,hv,hv61956726,2020-07-06T20:16:00.820Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.46,0.226,37,reviewed,hv,hv
2015-04-29T19:15:59.670Z,19.334,-155.1305,6.588,3.38,ml,49,120,,0.09,hv,hv60909026,2022-07-31T02:57:35.560Z,"14 km S of Fern Forest, Hawaii",earthquake,0.38,0.6,0.133,34,reviewed,hv,hv
2015-05-17T20:17:24.370Z,20.168,-155.823,23.627,3.37,ml,9,155,,0.09,hv,hv60939121,2022-07-31T07:34:20.714Z,"7 km SSW of Kapaau, Hawaii",earthquake,0.72,0.77,0.168,30,reviewed,hv,hv
2016-04-05T18:04:34.070Z,19.381,-155.2805,1.3,3.37,ml,49,46,,0.08,hv,hv61223021,2020-07-06T20:56:13.490Z,"8 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.216,26,reviewed,hv,hv
2015-02-05T03:26:27.840Z,19.3838333,-155.2788333,1.438,3.37,ml,46,45,,0.11,hv,hv60846476,2020-07-06T20:46:16.550Z,"8 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.217,30,reviewed,hv,hv
2016-09-12T17:49:50.290Z,19.4293333,-155.615,-0.904,3.36,ml,44,101,,0.17,hv,hv61408816,2020-07-06T20:58:17.900Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.49,0.184,28,reviewed,hv,hv
2015-08-16T13:48:34.620Z,19.42,-155.6138333,-1.144,3.36,ml,50,78,,0.18,hv,hv61008996,2020-07-06T20:52:32.940Z,"Island of Hawaii, Hawaii",earthquake,0.31,0.57,0.216,27,reviewed,hv,hv
2016-08-24T22:17:54.840Z,19.3853333,-155.24,1.93,3.36,ml,48,43,,0.08,hv,hv61387321,2020-08-26T21:12:28.490Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.191,26,reviewed,hv,hv
2017-11-22T13:33:21.650Z,19.4293333,-155.3348333,4.821,3.36,ml,23,110,,0.07,hv,hv61984741,2020-07-06T20:16:14.250Z,"10 km W of Volcano, Hawaii",earthquake,0.48,1.22,0.225,29,reviewed,hv,hv
2016-11-02T18:20:40.160Z,19.4236667,-155.6108333,-0.074,3.34,ml,48,46,,0.2,hv,hv61465881,2020-07-06T21:00:30.700Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.62,0.249,35,reviewed,hv,hv
2015-11-30T06:15:01.650Z,19.4263333,-155.6233333,-0.104,3.33,ml,46,115,,0.12,hv,hv61117491,2022-08-01T21:02:24.787Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.6,0.248,30,reviewed,hv,hv
2016-12-12T13:31:34.820Z,19.4228333,-155.6143333,-1.164,3.33,ml,44,78,,0.17,hv,hv61517136,2020-07-06T21:00:49.030Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.54,0.224,43,reviewed,hv,hv
2015-05-17T18:42:43.930Z,19.3761667,-155.251,-0.656,3.33,ml,44,49,,0.17,hv,hv60939036,2022-07-31T07:33:31.444Z,"7 km SSW of Volcano, Hawaii",earthquake,0.16,0.18,0.161,24,reviewed,hv,hv
2017-12-22T23:58:28.460Z,19.1808333,-155.4471667,6.11,3.32,ml,23,146,,0.18,hv,hv62015686,2020-07-06T20:13:34.740Z,"4 km SE of P?hala, Hawaii",earthquake,0.67,1.64,0.153,11,reviewed,hv,hv
2016-12-27T21:53:08.310Z,19.6685,-155.131,14.82,3.31,ml,57,74,,0.12,hv,hv61535766,2020-08-26T21:13:03.080Z,"8 km SSW of Hilo, Hawaii",earthquake,0.45,0.69,0.184,43,reviewed,hv,hv
2017-09-06T11:40:45.060Z,19.7698333,-155.2545,28.625,3.31,ml,68,105,,0.14,hv,hv61898666,2020-07-06T20:14:13.330Z,"16 km W of Paukaa, Hawaii",earthquake,0.42,0.83,0.174,43,reviewed,hv,hv
2015-03-31T10:08:08.420Z,19.4186667,-155.6145,-1.792,3.31,ml,50,78,,0.17,hv,hv60883896,2020-07-06T20:47:36.170Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.53,0.243,38,reviewed,hv,hv
2016-03-16T21:57:19.630Z,19.4288333,-155.6058333,-1.084,3.3,ml,47,64,,0.17,hv,hv61204641,2020-07-06T20:54:14.550Z,"Island of Hawaii, Hawaii",earthquake,0.28,0.44,0.154,25,reviewed,hv,hv
2015-07-28T18:47:59.250Z,19.4306667,-155.6228333,0.026,3.29,ml,45,115,,0.11,hv,hv60992381,2020-07-06T20:51:38.090Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.63,0.2,36,reviewed,hv,hv
2016-07-10T14:38:02.960Z,19.4225,-155.614,-0.844,3.29,ml,50,78,,0.16,hv,hv61332136,2020-07-06T20:59:21.610Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.45,0.222,29,reviewed,hv,hv
2017-06-07T23:00:24.210Z,19.4791667,-155.9588333,11.17,3.29,ml,46,185,,0.22,hv,hv61791666,2020-07-06T20:17:09.560Z,"4 km WSW of Captain Cook, Hawaii",earthquake,0.73,0.44,0.218,34,reviewed,hv,hv
2015-10-11T02:08:18.080Z,20.4926667,-155.0088333,3.766,3.29,ml,56,291,,0.15,hv,hv61058461,2020-07-06T20:53:34.860Z,"60 km NNE of Laup?hoehoe, Hawaii",earthquake,2.71,1.12,0.135,33,reviewed,hv,hv
2016-09-04T06:05:35.670Z,20.0185,-155.623,13.2,3.28,ml,52,172,,0.11,hv,hv61398651,2020-07-06T20:59:05.120Z,"5 km E of Waimea, Hawaii",earthquake,0.68,0.49,0.173,39,reviewed,hv,hv
2017-05-03T23:32:54.860Z,19.3906667,-155.2775,1.75,3.28,ml,45,42,,0.1,hv,hv61729436,2020-07-06T20:15:06.730Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.14,0.144,24,reviewed,hv,hv
2015-02-16T23:40:56.190Z,20.0051667,-155.3891667,8.273,3.28,ml,12,202,,0.19,hv,hv60853251,2020-07-06T20:46:37.930Z,"4 km SSW of Pa‘auilo, Hawaii",earthquake,0.86,0.87,0.133,32,reviewed,hv,hv
2016-01-13T23:27:17.230Z,19.3528333,-155.082,7.36,3.28,ml,45,158,,0.1,hv,hv61150661,2022-08-02T05:03:29.728Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.51,0.55,0.111,28,reviewed,hv,hv
2017-07-17T04:34:20.530Z,19.8971667,-156.755,37.04,3.28,ml,47,190,,0.16,hv,hv61838131,2020-07-06T20:15:28.640Z,"83 km WNW of Kalaoa, Hawaii",earthquake,0.93,2.14,0.154,20,reviewed,hv,hv
2015-04-05T10:16:58.950Z,20.1348333,-155.8103333,23.807,3.27,ml,32,140,,0.11,hv,hv60887101,2022-07-28T06:23:01.844Z,"11 km S of Kapaau, Hawaii",earthquake,0.58,0.9,0.156,24,reviewed,hv,hv
2016-11-16T08:23:42.770Z,19.8885,-155.713,34.042,3.27,ml,28,120,,0.09,hv,hv61483241,2020-07-06T20:59:45.140Z,"9 km SE of Waikoloa, Hawaii",earthquake,0.5,0.9,0.175,15,reviewed,hv,hv
2017-05-22T17:28:32.130Z,19.1748333,-155.597,9.76,3.26,ml,35,66,,0.21,hv,hv61765651,2020-07-06T20:16:53.970Z,"11 km N of Wai‘?hinu, Hawaii",earthquake,0.41,0.75,0.182,40,reviewed,hv,hv
2017-06-29T16:18:15.530Z,18.8656667,-155.2913333,11.79,3.25,ml,58,257,,0.13,hv,hv61816781,2020-07-06T20:16:50.870Z,"37 km SE of Naalehu, Hawaii",earthquake,0.85,0.6,0.166,45,reviewed,hv,hv
2016-11-11T23:25:17.080Z,19.3373333,-155.192,5.73,3.25,ml,49,79,,0.1,hv,hv61477586,2020-07-06T21:00:37.000Z,"12 km SSE of Volcano, Hawaii",earthquake,0.3,0.57,0.186,44,reviewed,hv,hv
2017-01-23T19:13:17.420Z,19.3108333,-155.8058333,10.617,3.25,ml,28,98,,0.12,hv,hv61575441,2020-07-06T21:01:14.700Z,"17 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.42,0.186,44,reviewed,hv,hv
2017-09-26T18:21:37.970Z,19.2908333,-155.231,8.12,3.25,ml,53,87,,0.09,hv,hv61922336,2022-08-07T18:44:45.359Z,"16 km S of Volcano, Hawaii",earthquake,0.29,0.3,0.158,30,reviewed,hv,hv
2016-02-10T19:53:29.040Z,19.4288333,-155.611,-0.954,3.25,ml,35,75,,0.13,hv,hv61174796,2020-07-06T20:56:46.200Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.43,0.155,21,reviewed,hv,hv
2016-07-30T21:12:26.090Z,19.8023333,-155.3606667,19.037,3.24,ml,59,77,,0.11,hv,hv61358276,2020-07-06T20:58:11.790Z,"24 km SSW of Laup?hoehoe, Hawaii",earthquake,0.36,1.02,0.228,41,reviewed,hv,hv
2015-01-29T10:06:23.760Z,19.3605,-155.0856667,7.367,3.24,ml,46,150,,0.1,hv,hv60842566,2022-07-27T17:46:38.331Z,"12 km SSE of Fern Forest, Hawaii",earthquake,0.45,0.5,0.123,34,reviewed,hv,hv
