time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-01-18T23:01:35.380Z,19.2158333,-155.5218333,6.206,3.99,ml,35,75,,0.16,hv,hv60128676,2022-07-16T00:38:06.268Z,"4 km WNW of P?hala, Hawaii",earthquake,0.51,1.03,0.135,16,reviewed,hv,hv
2010-10-03T19:39:28.670Z,19.2111667,-155.5313333,35.101,3.92,ml,40,80,,0.07,hv,hv60182771,2022-07-22T11:23:10.092Z,"5 km W of P?hala, Hawaii",earthquake,0.48,0.93,0.464,11,reviewed,hv,hv
2010-11-24T04:51:24.030Z,20.5261667,-156.5025,19.507,3.9,mc,11,156,,0.09,hv,hv60003913,2020-07-06T20:21:35.320Z,"15 km SSW of M?kena, Hawaii",earthquake,1.52,6.52,,0,reviewed,hv,hv
2010-07-19T01:27:51.390Z,20.9723333,-157.8755,2.52,3.9,ml,21,218,,0.23,hv,hv60003703,2022-07-18T16:45:57.285Z,"37 km S of Honolulu, Hawaii",earthquake,2.14,0.99,0.181,13,reviewed,hv,hv
2011-06-14T08:21:46.360Z,19.3318333,-155.1143333,8.188,3.9,mc,38,142,,0.11,hv,hv60241391,2022-07-23T00:06:08.323Z,"14 km S of Fern Forest, Hawaii",earthquake,0.6,0.36,,0,reviewed,hv,hv
2011-11-07T11:46:44.460Z,19.432,-154.8263333,44.147,3.88,ml,50,272,,0.13,hv,hv60281366,2022-07-23T09:44:17.835Z,"10 km ESE of Leilani Estates, Hawaii",earthquake,1,0.7,0.167,51,reviewed,hv,hv
2011-12-28T04:40:27.650Z,20.0418333,-156.0246667,9.779,3.82,ml,46,159,,0.12,hv,hv60294006,2022-07-23T13:19:22.241Z,"21 km WNW of Puako, Hawaii",earthquake,0.63,0.51,0.217,46,reviewed,hv,hv
2011-02-10T18:30:12.740Z,19.3816667,-155.2396667,2.465,3.8,mh,40,48,,0.1,hv,hv60212151,2022-07-22T17:24:32.995Z,"6 km S of Volcano, Hawaii",earthquake,0.28,0.41,,0,reviewed,hv,hv
2011-11-24T04:15:38.390Z,19.0275,-155.6656667,39.489,3.79,ml,51,138,,0.11,hv,hv60286251,2022-07-23T10:54:27.516Z,"7 km SW of Wai‘?hinu, Hawaii",earthquake,0.63,0.89,0.169,49,reviewed,hv,hv
2010-04-14T17:37:58.190Z,19.2056667,-155.5151667,37.416,3.78,md,41,79,,0.07,hv,hv60140051,2022-07-16T10:45:43.117Z,"3 km W of P?hala, Hawaii",earthquake,0.48,0.83,0.116,20,reviewed,hv,hv
2010-08-18T21:52:17.480Z,19.3541667,-155.05,8.875,3.76,ml,37,178,,0.11,hv,hv60173056,2022-07-22T09:36:44.909Z,"15 km SE of Fern Forest, Hawaii",earthquake,0.73,0.43,0.089,17,reviewed,hv,hv
2010-12-18T20:11:21.520Z,20.6373333,-156.673,25.468,3.74,ml,37,283,,0.23,hv,hv60199511,2022-07-19T01:35:00.748Z,"19 km SSW of Olowalu, Hawaii",earthquake,2.82,4.05,0.197,49,reviewed,hv,hv
2011-12-16T00:22:10.580Z,19.3291667,-155.3476667,30.273,3.74,ml,49,78,,0.12,hv,hv60291206,2022-07-23T12:29:49.223Z,"17 km SW of Volcano, Hawaii",earthquake,0.47,0.76,0.203,41,reviewed,hv,hv
2010-10-30T21:51:54.050Z,19.3233333,-155.1221667,8.55,3.71,ml,34,136,,0.08,hv,hv60188121,2022-07-22T12:10:36.128Z,"15 km S of Fern Forest, Hawaii",earthquake,0.56,0.41,0.125,14,reviewed,hv,hv
2009-12-31T21:39:01.220Z,21.3738333,-156.373,15.258,3.68,ml,39,220,,0.17,hv,hv60126611,2021-03-01T21:48:25.188Z,"50 km NE of Waialua, Hawaii",earthquake,1.47,31.61,0.117,10,reviewed,hv,hv
2011-02-25T00:12:33.010Z,21.0583333,-157.6085,0.23,3.67,ml,28,192,,0.12,hv,hv60216586,2022-07-19T06:15:15.775Z,"27 km SSE of East Honolulu, Hawaii",earthquake,2.19,0.62,0.068,4,reviewed,hv,hv
2011-10-20T04:17:33.460Z,19.3036667,-155.2208333,9.16,3.67,ml,41,89,,0.11,hv,hv60276786,2022-07-23T07:37:11.572Z,"15 km S of Volcano, Hawaii",earthquake,0.52,0.36,0.228,46,reviewed,hv,hv
2009-12-15T05:21:07.320Z,19.3221667,-155.1275,8.894,3.64,ml,50,128,,0.1,hv,hv60124161,2021-03-01T21:48:23.725Z,"15 km S of Fern Forest, Hawaii",earthquake,0.47,0.27,0.068,10,reviewed,hv,hv
2010-06-29T18:55:25.250Z,19.3186667,-155.219,34.262,3.63,ml,40,74,,0.1,hv,hv60157176,2022-07-22T07:13:10.974Z,"13 km S of Volcano, Hawaii",earthquake,0.61,0.91,0.134,13,reviewed,hv,hv
2011-04-02T20:09:17.020Z,19.3423333,-155.2541667,-0.914,3.63,md,39,76,,0.11,hv,hv60227756,2020-07-06T20:22:12.570Z,"11 km S of Volcano, Hawaii",earthquake,0.2,0.26,0.151,14,reviewed,hv,hv
2011-10-20T00:12:34.610Z,19.8803333,-155.5275,15.899,3.6,mc,45,104,,0.12,hv,hv60276541,2022-07-23T07:31:50.475Z,"21 km SE of Waimea, Hawaii",earthquake,0.48,1.5,,0,reviewed,hv,hv
2010-12-21T07:30:04.320Z,21.3028333,-156.7436667,30.078,3.54,ml,15,205,,0.14,hv,hv60200231,2020-07-06T20:22:09.260Z,"22 km N of Waialua, Hawaii",earthquake,2.87,31.61,0.225,29,reviewed,hv,hv
2010-05-18T08:19:59.510Z,19.3161667,-155.2158333,9.117,3.52,ml,36,126,,0.12,hv,hv60145981,2022-07-22T03:31:50.647Z,"14 km S of Volcano, Hawaii",earthquake,0.54,0.45,0.281,17,reviewed,hv,hv
2010-02-02T07:06:38.370Z,19.2091667,-155.4846667,36.116,3.52,ml,48,81,,0.07,hv,hv60130401,2022-07-16T01:48:22.620Z,"0 km NW of P?hala, Hawaii",earthquake,0.43,0.7,0.332,26,reviewed,hv,hv
2011-05-21T02:17:40.430Z,20.118,-157.772,15.8,3.5,ml,38,201,,,us,usp000j1xa,2022-07-19T15:51:36.279Z,"118 km SW of Lanai City, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2011-12-10T23:03:12.400Z,19.3645,-155.2601667,24.397,3.48,ml,54,57,,0.12,hv,hv60290191,2022-07-23T12:08:11.137Z,"9 km SSW of Volcano, Hawaii",earthquake,0.45,0.56,0.25,17,reviewed,hv,hv
2009-02-14T15:07:34.030Z,19.7578333,-156.0923333,7.666,3.47,ml,38,242,,0.13,hv,hv5696728,2020-04-21T20:24:53.991Z,"12 km WNW of Kalaoa, Hawaii",earthquake,1.13,0.93,0.13,8,reviewed,hv,hv
2010-03-09T04:31:22.810Z,19.8593333,-155.3728333,28.831,3.46,md,42,103,,0.08,hv,hv60002903,2020-07-06T20:21:16.230Z,"20 km S of Pa‘auilo, Hawaii",earthquake,0.59,0.91,0.21,23,reviewed,hv,hv
2009-06-29T06:39:14.360Z,20.8426667,-156.278,28.357,3.46,md,39,195,,0.13,hv,hv60093126,2021-03-01T21:48:18.723Z,"3 km ESE of Makawao, Hawaii",earthquake,1.55,31.61,0.061,25,reviewed,hv,hv
2011-08-17T21:19:50.420Z,19.2218333,-155.4943333,4.555,3.45,ml,38,100,,0.14,hv,hv60256481,2022-07-23T03:20:35.932Z,"2 km NW of P?hala, Hawaii",earthquake,0.42,2.01,0.219,44,reviewed,hv,hv
2011-06-07T22:49:38.330Z,19.306,-154.9995,37.99,3.44,ml,40,232,,0.11,hv,hv60239711,2020-07-06T20:23:42.640Z,"20 km SSW of Leilani Estates, Hawaii",earthquake,0.92,0.73,0.234,13,reviewed,hv,hv
2009-03-06T12:09:15.100Z,19.321,-155.1235,8.81,3.42,ml,40,134,0.03535,0.1,hv,hv5699314,2020-04-21T20:24:56.253Z,"16 km S of Fern Forest, Hawaii",earthquake,0.49,0.34,0.18,3,reviewed,hv,hv
2011-10-20T00:59:00.370Z,19.8808333,-155.5385,16.154,3.42,ml,46,105,,0.12,hv,hv60276646,2022-07-23T07:34:04.783Z,"21 km SE of Waimea, Hawaii",earthquake,0.43,1.41,0.059,2,reviewed,hv,hv
2009-07-09T02:12:36.150Z,19.416,-155.6228333,-1.462,3.41,md,34,68,,0.13,hv,hv60096396,2020-07-06T20:19:04.550Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.33,0.144,29,reviewed,hv,hv
2011-01-18T09:11:27.150Z,19.4026667,-155.2835,0.148,3.4,mc,17,68,,0.07,hv,hv60207126,2020-07-06T20:22:05.300Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.18,,0,reviewed,hv,hv
2010-11-24T09:15:06.230Z,20.5813333,-156.5705,23.357,3.4,mc,12,266,,0.12,hv,hv60192256,2022-07-22T13:06:51.435Z,"15 km WSW of M?kena, Hawaii",earthquake,2.57,31.61,,0,reviewed,hv,hv
2009-01-31T05:17:06.080Z,19.3466667,-155.045,8.585,3.39,ml,39,186,0.06232,0.11,hv,hv5694412,2020-04-21T20:24:53.602Z,"16 km SE of Fern Forest, Hawaii",earthquake,0.62,0.38,0.26,3,reviewed,hv,hv
2010-07-30T21:13:47.450Z,19.3043333,-155.223,9.292,3.37,ml,34,77,,0.1,hv,hv60168951,2022-07-22T08:53:35.122Z,"15 km S of Volcano, Hawaii",earthquake,0.56,0.44,0.201,17,reviewed,hv,hv
2010-02-23T20:41:33.070Z,19.3041667,-154.9213333,43.852,3.36,ml,47,245,,0.09,hv,hv60133131,2022-07-16T03:08:17.769Z,"18 km S of Leilani Estates, Hawaii",earthquake,0.81,0.6,0.206,23,reviewed,hv,hv
2011-12-07T03:43:23.070Z,19.3243333,-155.1436667,5.442,3.36,ml,36,100,,0.12,hv,hv60289196,2022-07-23T11:53:19.666Z,"15 km S of Fern Forest, Hawaii",earthquake,0.43,0.8,0.183,48,reviewed,hv,hv
2011-01-15T21:27:32.400Z,19.8298333,-155.5986667,13.072,3.36,md,35,105,,0.09,hv,hv60206826,2022-07-22T15:50:46.319Z,"22 km SSE of Waimea, Hawaii",earthquake,0.53,0.85,0.102,19,reviewed,hv,hv
2009-03-18T22:47:49.140Z,19.8676667,-156.0226667,40.746,3.35,ml,40,235,0.2533,0.1,hv,hv5700920,2020-04-21T20:24:57.253Z,"15 km NNW of Kalaoa, Hawaii",earthquake,0.94,1.41,0.17,11,reviewed,hv,hv
2011-08-02T11:54:06.260Z,19.342,-155.1208333,6.701,3.35,ml,39,127,,0.1,hv,hv60251887,2020-07-06T20:24:41.000Z,"13 km S of Fern Forest, Hawaii",earthquake,0.42,0.51,0.167,47,reviewed,hv,hv
2009-01-17T12:55:09.580Z,19.2841667,-154.9943333,39.302,3.34,ml,40,223,0.1273,0.1,hv,hv5692440,2020-04-21T20:24:51.819Z,"22 km SSW of Leilani Estates, Hawaii",earthquake,0.76,0.75,0.15,4,reviewed,hv,hv
2011-01-08T12:31:50.200Z,19.3376667,-155.0633333,7.845,3.33,ml,28,182,,0.09,hv,hv60205436,2022-07-22T15:11:34.598Z,"16 km SSE of Fern Forest, Hawaii",earthquake,0.76,0.52,0.146,16,reviewed,hv,hv
2011-11-10T07:03:20.470Z,19.3625,-155.5986667,9.799,3.32,ml,43,43,,0.11,hv,hv60282571,2022-07-23T10:02:18.979Z,"21 km NW of P?hala, Hawaii",earthquake,0.29,0.32,0.209,54,reviewed,hv,hv
2009-05-01T22:04:42.820Z,19.3265,-155.115,8.7,3.32,md,48,145,,0.11,hv,hv60079206,2020-07-06T20:17:35.020Z,"15 km S of Fern Forest, Hawaii",earthquake,0.53,0.33,0.112,34,reviewed,hv,hv
2010-02-18T11:00:31.780Z,20.0551667,-155.965,8.716,3.31,ml,38,253,,0.1,hv,hv60132471,2022-07-16T02:43:30.780Z,"16 km NW of Puako, Hawaii",earthquake,1.06,0.58,0.183,15,reviewed,hv,hv
2011-03-11T06:18:03.950Z,19.3438333,-154.9886667,8.102,3.3,md,19,216,,0.13,hv,hv60222446,2020-07-06T20:22:57.070Z,"15 km SSW of Leilani Estates, Hawaii",earthquake,1.31,1.56,0.172,11,reviewed,hv,hv
2009-05-31T01:55:27.220Z,19.3505,-155.3233333,25.2,3.29,md,54,48,,0.1,hv,hv60086751,2021-03-01T21:48:18.237Z,"13 km SW of Volcano, Hawaii",earthquake,0.42,0.53,0.086,28,reviewed,hv,hv
2011-04-16T17:56:16.770Z,18.842,-155.3195,12.538,3.27,ml,21,264,,0.09,hv,hv60230341,2020-07-06T20:22:46.390Z,"37 km SE of Naalehu, Hawaii",earthquake,1.2,0.83,0.106,3,reviewed,hv,hv
2011-10-08T01:48:11.340Z,19.3221667,-155.114,8.118,3.26,ml,39,148,,0.09,hv,hv60272041,2020-07-06T20:27:00.860Z,"16 km S of Fern Forest, Hawaii",earthquake,0.52,0.42,0.219,14,reviewed,hv,hv
2009-06-25T09:15:02.150Z,19.2801667,-154.9911667,40.102,3.24,md,48,225,,0.09,hv,hv60092321,2020-07-06T20:18:25.560Z,"22 km SSW of Leilani Estates, Hawaii",earthquake,0.75,0.8,0.095,38,reviewed,hv,hv
2009-06-04T15:27:26.100Z,19.2831667,-154.994,39.682,3.24,md,48,223,,0.1,hv,hv60087906,2020-07-06T20:18:13.690Z,"22 km SSW of Leilani Estates, Hawaii",earthquake,0.68,0.68,0.133,38,reviewed,hv,hv
2009-08-31T16:16:11.170Z,21.384,-156.3768333,25.558,3.24,ml,18,220,,0.18,hv,hv60107436,2022-07-15T16:59:37.837Z,"50 km NE of Waialua, Hawaii",earthquake,1.31,2.14,0.07,4,reviewed,hv,hv
2009-02-16T12:45:19.530Z,19.922,-156.1648333,34.186,3.23,ml,39,264,0.3896,0.11,hv,hv5696903,2020-03-31T19:18:35.710Z,"28 km NW of Kalaoa, Hawaii",earthquake,1.23,1.65,0.12,9,reviewed,hv,hv
2011-10-20T09:42:06.710Z,19.8733333,-155.538,16.719,3.22,ml,46,121,,0.12,hv,hv60276996,2022-07-23T07:40:57.933Z,"21 km SE of Waimea, Hawaii",earthquake,0.56,1.79,0.21,48,reviewed,hv,hv
2010-07-12T10:01:24.360Z,19.8043333,-157.3703333,30.907,3.21,ml,27,231,,0.12,hv,hv60164266,2020-07-06T20:21:18.790Z,"122 km SSW of Lanai City, Hawaii",earthquake,1.61,2.43,0.223,21,reviewed,hv,hv
2011-09-15T15:06:00.430Z,19.3306667,-155.1776667,8.581,3.21,ml,44,89,,0.09,hv,hv60266242,2022-07-23T05:30:00.282Z,"13 km SSE of Volcano, Hawaii",earthquake,0.44,0.3,0.134,26,reviewed,hv,hv
2010-12-13T07:57:31.030Z,19.6945,-156.503,34.351,3.2,ml,37,241,,0.12,hv,hv60197401,2022-07-22T14:02:10.209Z,"53 km W of Kailua-Kona, Hawaii",earthquake,1.44,2.28,0.187,29,reviewed,hv,hv
2009-05-18T01:15:02.830Z,19.7408333,-156.0763333,9.086,3.2,md,45,239,,0.12,hv,hv60083341,2021-03-01T21:48:17.743Z,"10 km W of Kalaoa, Hawaii",earthquake,1.25,0.91,0.143,34,reviewed,hv,hv
2011-02-23T15:00:06.330Z,19.3783333,-155.239,1.889,3.2,mh,32,106,,0.07,hv,hv60216021,2022-07-22T17:51:49.510Z,"7 km S of Volcano, Hawaii",earthquake,0.24,0.33,,0,reviewed,hv,hv
2010-11-01T09:44:39.110Z,19.9663333,-155.508,21.763,3.19,ml,39,157,,0.1,hv,hv60188446,2022-07-22T12:16:35.842Z,"13 km SSW of Honoka‘a, Hawaii",earthquake,0.58,1.4,0.14,29,reviewed,hv,hv
2009-02-22T09:25:19.350Z,19.3231667,-155.2128333,9.058,3.18,ml,38,128,0.04318,0.13,hv,hv5697664,2020-04-21T20:24:54.440Z,"13 km S of Volcano, Hawaii",earthquake,0.51,0.41,0.24,5,reviewed,hv,hv
2011-03-11T19:46:26.810Z,19.3805,-155.0113333,8.542,3.18,md,18,195,,0.12,hv,hv60222771,2020-07-06T20:22:03.070Z,"13 km SW of Leilani Estates, Hawaii",earthquake,1.58,1,0.035,13,reviewed,hv,hv
2010-05-21T17:23:33.820Z,19.6183333,-156.036,38.898,3.17,ml,40,230,,0.09,hv,hv60146916,2022-07-22T03:52:50.788Z,"4 km WSW of Kailua-Kona, Hawaii",earthquake,0.86,1.13,0.145,34,reviewed,hv,hv
2011-01-09T22:38:17.440Z,21.3385,-157.475,0.729,3.15,ml,3,171,,0.05,hv,hv60205586,2020-07-06T20:21:48.620Z,"23 km E of Waim?nalo Beach, Hawaii",earthquake,2.78,0.47,0.207,4,reviewed,hv,hv
2011-01-19T15:36:25.090Z,19.366,-155.6505,9.178,3.15,ml,30,52,,0.08,hv,hv60207336,2022-07-22T16:03:21.194Z,"24 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.42,0.264,18,reviewed,hv,hv
2010-04-23T11:18:26.460Z,19.429,-155.6235,-0.852,3.14,md,25,93,,0.12,hv,hv60141291,2020-07-06T20:21:07.160Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.49,0.223,20,reviewed,hv,hv
2010-08-24T01:01:52.080Z,19.194,-155.6265,6.987,3.14,ml,34,88,,0.13,hv,hv60174176,2022-07-22T09:50:21.638Z,"13 km N of Wai‘?hinu, Hawaii",earthquake,0.37,0.64,0.131,32,reviewed,hv,hv
2011-11-24T20:32:39.000Z,19.1951667,-155.6438333,3.493,3.13,ml,42,85,,0.16,hv,hv60286376,2022-07-23T10:56:39.500Z,"14 km NNW of Wai‘?hinu, Hawaii",earthquake,0.41,1.19,0.226,42,reviewed,hv,hv
2011-03-18T15:48:25.160Z,19.7266667,-156.1685,41.596,3.13,ml,35,209,,0.09,hv,hv60224161,2022-07-22T19:18:46.729Z,"19 km W of Kalaoa, Hawaii",earthquake,1.24,1.57,0.125,32,reviewed,hv,hv
2011-04-14T15:21:40.380Z,19.2305,-155.4143333,36.269,3.13,md,32,134,,0.1,hv,hv60229906,2020-07-06T20:22:11.140Z,"7 km ENE of P?hala, Hawaii",earthquake,0.71,1.25,0.05,19,reviewed,hv,hv
2011-04-11T08:59:52.010Z,19.303,-155.2326667,5.406,3.13,ml,24,81,,0.14,hv,hv60229391,2020-07-06T20:23:09.710Z,"15 km S of Volcano, Hawaii",earthquake,0.5,1.04,0.051,4,reviewed,hv,hv
2010-07-12T16:37:48.160Z,19.306,-155.2205,8.842,3.1,ml,38,82,,0.1,hv,hv60164321,2020-07-06T20:21:28.060Z,"15 km S of Volcano, Hawaii",earthquake,0.49,0.43,0.181,18,reviewed,hv,hv
2011-03-06T13:35:55.350Z,19.4271667,-155.2626667,0.494,3.1,md,28,145,,0.08,hv,hv60221161,2020-07-06T20:21:46.380Z,"3 km WSW of Volcano, Hawaii",earthquake,0.24,0.13,0.059,8,reviewed,hv,hv
2009-08-13T11:45:22.300Z,19.4345,-156.353,31.602,3.1,ml,32,274,,0.13,hv,hv60104236,2020-07-06T20:18:37.010Z,"43 km WSW of Kailua-Kona, Hawaii",earthquake,1.16,2.62,0.157,35,reviewed,hv,hv
2011-05-13T17:53:26.400Z,19.694,-157.45,8.5,3.1,ml,9,220.3,,,us,usp000j1j1,2020-07-06T20:21:43.470Z,"Hawaiian Islands region",earthquake,,,,,reviewed,hvo,hvo
2010-07-23T03:30:16.040Z,19.5981667,-156.4835,33.229,3.09,ml,38,283,,0.13,hv,hv60167591,2020-07-06T20:21:06.480Z,"51 km W of Kailua-Kona, Hawaii",earthquake,1.77,2.18,0.118,43,reviewed,hv,hv
2010-05-28T23:24:59.240Z,19.3663333,-155.4783333,8.051,3.09,ml,38,39,,0.1,hv,hv60148726,2022-07-22T04:46:53.925Z,"18 km N of P?hala, Hawaii",earthquake,0.33,0.48,0.245,22,reviewed,hv,hv
2009-03-04T19:20:36.120Z,19.4723333,-156.1681667,37.059,3.09,ml,37,254,0.2372,0.08,hv,hv5699046,2020-04-21T20:24:55.276Z,"24 km WSW of Kahaluu-Keauhou, Hawaii",earthquake,1.05,1.32,0.19,9,reviewed,hv,hv
2011-06-15T05:48:37.270Z,19.4556667,-156.6343333,4.773,3.08,ml,37,293,,0.15,hv,hv60241966,2020-07-06T20:24:41.440Z,"69 km WSW of Kailua-Kona, Hawaii",earthquake,4.85,1.21,0.169,48,reviewed,hv,hv
2011-10-20T01:11:00.870Z,19.8771667,-155.5361667,17.294,3.08,ml,42,128,,0.12,hv,hv60276661,2020-07-06T20:26:24.370Z,"21 km SE of Waimea, Hawaii",earthquake,0.6,1.66,0.164,2,reviewed,hv,hv
2010-01-18T22:02:30.050Z,19.9806667,-155.8481667,7.986,3.08,ml,36,202,,0.11,hv,hv60128651,2022-07-16T00:41:39.368Z,"1 km NW of Puako, Hawaii",earthquake,0.79,0.99,0.193,32,reviewed,hv,hv
2009-01-31T05:12:55.610Z,19.3495,-155.045,8.315,3.08,ml,39,184,0.05983,0.09,hv,hv5694411,2020-04-21T20:24:53.087Z,"15 km SE of Fern Forest, Hawaii",earthquake,0.57,0.37,0.09,7,reviewed,hv,hv
2009-06-01T06:49:43.640Z,18.9586667,-155.5738333,39.576,3.08,md,44,232,,0.08,hv,hv60087221,2020-07-06T20:17:45.430Z,"12 km S of Naalehu, Hawaii",earthquake,0.72,0.88,0.079,36,reviewed,hv,hv
2009-10-20T10:48:22.960Z,19.1378333,-154.95,38.052,3.08,ml,46,253,,0.1,hv,hv60116431,2020-07-06T20:20:34.730Z,"36 km S of Leilani Estates, Hawaii",earthquake,0.89,0.79,0.216,25,reviewed,hv,hv
2011-08-13T14:21:25.930Z,19.4801667,-154.8638333,1.048,3.07,ml,25,267,,0.06,hv,hv60255421,2021-03-10T00:10:50.405Z,"5 km ENE of Leilani Estates, Hawaii",earthquake,1.1,0.49,0.197,51,reviewed,hv,hv
2011-03-28T09:21:03.480Z,19.6673333,-156.2356667,32.503,3.07,ml,36,262,,0.12,hv,hv60226271,2022-07-22T20:05:55.804Z,"24 km W of Kailua-Kona, Hawaii",earthquake,1.59,1.83,0.138,40,reviewed,hv,hv
2010-01-14T06:27:29.940Z,20.0435,-156.0896667,21.164,3.06,ml,40,270,,0.1,hv,hv60128106,2020-07-06T20:19:51.780Z,"28 km WNW of Puako, HI",earthquake,1.5,3.32,0.39,36,reviewed,hv,hv
2011-02-09T23:08:51.880Z,19.3903333,-155.276,1.537,3.06,ml,31,44,,0.12,hv,hv60211741,2022-07-22T17:17:42.956Z,"7 km SW of Volcano, Hawaii",earthquake,0.29,0.24,0.478,6,reviewed,hv,hv
2010-05-07T23:36:20.580Z,19.7056667,-156.5151667,28.848,3.04,ml,35,308,,0.13,hv,hv60143631,2020-07-06T20:21:24.480Z,"54 km W of Kailua-Kona, Hawaii",earthquake,1.42,2.48,0.181,35,reviewed,hv,hv
2009-02-23T05:20:39.160Z,21.2816667,-154.8818333,15.656,3.04,ml,29,325,1.424,0.12,hv,hv5697789,2020-03-31T19:19:35.940Z,"128 km ENE of Hana, Hawaii",earthquake,2.42,15.78,0.37,3,reviewed,hv,hv
2009-08-05T20:20:35.170Z,19.0725,-156.2426667,32.758,3.04,ml,36,283,,0.1,hv,hv60102906,2020-07-06T20:19:08.770Z,"50 km W of Hawaiian Ocean View, Hawaii",earthquake,1.69,2.26,0.152,36,reviewed,hv,hv
2009-06-02T11:21:21.640Z,19.3235,-155.1848333,9.833,3.04,md,46,95,,0.1,hv,hv60087471,2020-07-06T20:17:55.450Z,"14 km SSE of Volcano, Hawaii",earthquake,0.37,0.31,0.09,38,reviewed,hv,hv
2009-09-10T08:23:19.690Z,19.4256667,-157.0785,10.947,3.04,ml,22,282,,0.17,hv,hv60109406,2020-07-06T20:18:30.780Z,"115 km WSW of Kailua-Kona, Hawaii",earthquake,2.58,31.61,0.18,22,reviewed,hv,hv
2011-03-12T00:04:08.760Z,19.3371667,-154.981,8.852,3.04,md,22,225,,0.09,hv,hv60222806,2022-07-22T18:44:43.857Z,"16 km SSW of Leilani Estates, Hawaii",earthquake,1.35,0.64,0.089,14,reviewed,hv,hv
2009-03-01T12:03:00.430Z,19.902,-156.1066667,42.906,3.03,ml,39,254,0.3344,0.1,hv,hv5698661,2020-03-31T16:07:44.410Z,"23 km NW of Kalaoa, Hawaii",earthquake,1.2,1.39,0.13,9,reviewed,hv,hv
2011-07-01T16:41:04.910Z,19.7896667,-156.1395,35.721,3.02,ml,40,236,,0.13,hv,hv60245306,2022-07-23T01:02:44.614Z,"17 km WNW of Kalaoa, Hawaii",earthquake,1.67,1.22,0.213,45,reviewed,hv,hv
2011-11-29T00:45:19.520Z,19.3378333,-155.0058333,7.866,3.02,ml,37,210,,0.14,hv,hv60287241,2020-07-06T20:26:01.990Z,"17 km SSW of Leilani Estates, Hawaii",earthquake,0.95,0.51,0.106,9,reviewed,hv,hv
2011-02-10T18:57:14.060Z,19.3766667,-155.2366667,1.754,3.02,ml,24,106,,0.07,hv,hv60212236,2020-07-06T20:25:05.250Z,"7 km S of Volcano, Hawaii",earthquake,0.34,0.42,0.188,3,reviewed,hv,hv
