time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-12-13T06:42:49.160Z,19.7535,-156.5263333,10.783,4.19,ml,27,241,,0.21,hv,hv60816506,2020-07-06T20:45:24.620Z,"56 km WNW of Kailua-Kona, Hawaii",earthquake,2.2,4.2,0.191,40,reviewed,hv,hv
2014-08-22T12:37:17.790Z,20.7936667,-157.5905,6.096,4.16,ml,7,180,,0.07,hv,hv60755221,2022-07-26T22:59:40.151Z,"54 km SW of Maunaloa, Hawaii",earthquake,1.34,0.88,0.243,33,reviewed,hv,hv
2012-02-24T07:02:24.160Z,19.4335,-155.3136667,4.375,4.13,ml,54,38,,0.11,hv,hv60313901,2022-07-23T17:25:49.183Z,"8 km W of Volcano, Hawaii",earthquake,0.26,0.48,0.209,36,reviewed,hv,hv
2014-06-07T02:42:23.050Z,21.1251667,-157.1681667,-0.123,4.1,ml,11,140,,0.13,hv,hv60708856,2022-07-26T16:36:47.506Z,"5 km ESE of Maunaloa, Hawaii",earthquake,1.16,0.62,0.184,33,reviewed,hv,hv
2014-08-12T07:47:43.530Z,20.1567,-155.19,22.72,4,ml,,224,0.462,0.67,us,usb000s268,2022-07-26T22:04:05.199Z,"19 km NNE of Laup?hoehoe, Hawaii",earthquake,,9.4,0.056,44,reviewed,us,us
2014-10-13T04:43:51.170Z,19.1608333,-155.5965,4.518,4,ml,56,102,,0.19,hv,hv60788561,2022-07-27T04:42:11.483Z,"10 km N of Wai‘?hinu, Hawaii",earthquake,0.32,0.8,0.171,41,reviewed,hv,hv
2012-08-25T12:25:55.520Z,19.0133333,-155.4255,38.09,3.91,ml,62,213,,0.11,hv,hv60387251,2022-07-24T06:28:13.076Z,"17 km ESE of Naalehu, Hawaii",earthquake,0.68,0.83,0.206,44,reviewed,hv,hv
2013-09-02T21:00:32.000Z,20.7697,-154.8338,37.4,3.9,ml,,262,0.862,0.67,us,usb000jg4k,2022-07-25T23:04:09.830Z,"96 km NNE of Laup?hoehoe, Hawaii",earthquake,,10.1,0.2,,reviewed,hv,hv
2012-11-25T23:56:21.050Z,19.3033333,-155.2168333,8.01,3.84,ml,44,98,,0.09,hv,hv60434446,2022-07-24T12:58:23.066Z,"15 km S of Volcano, Hawaii",earthquake,0.38,0.42,0.209,57,reviewed,hv,hv
2012-06-16T00:18:34.900Z,19.8741667,-156.0026667,39.055,3.83,ml,66,155,,0.12,hv,hv60359516,2022-07-24T01:01:03.201Z,"16 km N of Kalaoa, Hawaii",earthquake,0.57,1.06,0.262,61,reviewed,hv,hv
2013-12-08T08:27:17.040Z,19.5928333,-155.8643333,13.66,3.82,ml,58,75,,0.13,hv,hv60602746,2022-07-26T03:05:08.520Z,"8 km NE of Honalo, Hawaii",earthquake,0.46,0.44,0.174,41,reviewed,hv,hv
2012-05-23T13:43:32.030Z,19.079,-157.042,10,3.8,ml,33,236.8,,0.55,us,usp000jktu,2020-07-06T20:29:15.120Z,"125 km WSW of Kahaluu-Keauhou, Hawaii",earthquake,,,,,reviewed,us,hvo
2013-07-17T13:01:20.930Z,19.192,-155.5111667,35.353,3.8,ml,61,88,,0.1,hv,hv60527611,2022-07-25T18:34:38.161Z,"3 km WSW of P?hala, Hawaii",earthquake,0.51,0.89,0.243,26,reviewed,hv,hv
2014-11-10T15:39:08.080Z,19.7448333,-156.0646667,9.901,3.77,ml,17,237,,0.2,hv,hv60800231,2022-07-27T07:16:43.062Z,"8 km WNW of Kalaoa, Hawaii",earthquake,1.13,0.52,0.198,41,reviewed,hv,hv
2012-11-02T14:17:35.090Z,19.3021667,-155.222,9.065,3.75,ml,43,87,,0.1,hv,hv60425961,2022-07-24T11:40:38.357Z,"15 km S of Volcano, Hawaii",earthquake,0.4,0.3,0.203,63,reviewed,hv,hv
2014-05-29T02:40:18.420Z,21.6573333,-157.1456667,29.881,3.75,ml,7,223,,0.16,hv,hv60703761,2022-07-26T15:54:13.537Z,"56 km NNW of Kualapu‘u, Hawaii",earthquake,2.95,8.81,0.217,20,reviewed,hv,hv
2012-01-03T13:32:54.620Z,19.7946667,-154.884,44.286,3.73,ml,49,240,,0.12,hv,hv60295741,2022-07-23T13:42:37.287Z,"21 km E of P?pa‘ikou, Hawaii",earthquake,1.25,0.92,0.205,37,reviewed,hv,hv
2012-08-16T08:43:06.110Z,19.2981667,-155.2163333,9.858,3.71,ml,58,107,,0.13,hv,hv60382396,2022-07-24T05:43:57.448Z,"Island of Hawaii, Hawaii",earthquake,0.49,0.32,0.244,50,reviewed,hv,hv
2013-10-20T21:44:28.030Z,19.1821667,-155.6078333,8.581,3.7,ml,61,73,,0.16,hv,hv60579891,2022-07-26T00:15:22.617Z,"12 km N of Wai‘?hinu, Hawaii",earthquake,0.28,0.41,0.204,49,reviewed,hv,hv
2013-07-29T20:30:59.700Z,21.2783333,-157.6048333,32.698,3.69,ml,6,162,,0.09,hv,hv60534471,2022-07-25T19:20:50.925Z,"11 km ESE of Waim?nalo Beach, Hawaii",earthquake,1.6,1.52,0.179,12,reviewed,hv,hv
2012-08-19T10:07:45.960Z,19.3096667,-155.215,8.407,3.69,ml,56,92,,0.14,hv,hv60383411,2022-07-24T06:05:28.810Z,"14 km S of Volcano, Hawaii",earthquake,0.43,0.46,0.228,58,reviewed,hv,hv
2012-03-22T10:04:07.380Z,19.6876667,-156.3698333,32.238,3.66,ml,46,265,,0.14,hv,hv60325241,2022-07-23T19:38:24.928Z,"39 km W of Kailua-Kona, Hawaii",earthquake,2,1.99,0.222,48,reviewed,hv,hv
2013-09-30T19:00:06.560Z,19.3835,-155.2411667,1.836,3.65,ml,57,39,,0.07,hv,hv60569521,2022-08-06T18:05:12.417Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.2,0.221,35,reviewed,hv,hv
2013-09-26T18:36:02.650Z,19.3578333,-155.0843333,6.917,3.64,ml,66,136,,0.11,hv,hv60567461,2022-07-25T22:58:15.608Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.42,0.31,0.166,48,reviewed,hv,hv
2014-11-15T07:06:15.740Z,19.314,-155.2183333,7.364,3.63,ml,64,83,,0.09,hv,hv60802421,2022-07-27T07:39:43.889Z,"14 km S of Volcano, Hawaii",earthquake,0.29,0.31,0.162,40,reviewed,hv,hv
2012-06-05T12:43:29.850Z,19.344,-155.283,-0.044,3.61,ml,53,69,,0.13,hv,hv60355866,2020-07-06T20:29:31.990Z,"12 km SSW of Volcano, Hawaii",earthquake,0.24,0.39,0.188,37,reviewed,hv,hv
2014-03-09T20:44:07.680Z,19.3876667,-155.2465,1.689,3.61,ml,55,44,,0.08,hv,hv60652561,2022-07-26T08:58:46.265Z,"6 km SSW of Volcano, Hawaii",earthquake,0.17,0.19,0.191,39,reviewed,hv,hv
2013-05-04T11:53:26.780Z,20.558,-154.569,10.6,3.6,ml,30,100,,,us,us2013pucv,2020-07-06T20:36:00.610Z,"94 km NE of Laup?hoehoe, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2013-06-06T01:10:04.060Z,19.5181667,-156.4276667,36.245,3.59,ml,48,241,,0.14,hv,hv60508901,2022-07-25T04:42:35.607Z,"46 km WSW of Kailua-Kona, Hawaii",earthquake,1.02,1.57,0.193,42,reviewed,hv,hv
2013-10-06T06:57:10.960Z,19.3415,-155.023,6.655,3.56,ml,64,200,,0.11,hv,hv60572546,2022-07-25T23:20:39.934Z,"17 km SW of Leilani Estates, Hawaii",earthquake,0.73,0.36,0.133,38,reviewed,hv,hv
2013-06-15T19:40:02.020Z,20.7371667,-159.1165,16.937,3.55,ml,5,271,,0.22,hv,hv60511921,2020-07-06T20:36:02.520Z,"122 km WSW of Ko Olina, Hawaii",earthquake,3.3,31.61,0.216,8,reviewed,hv,hv
2014-05-10T01:02:49.590Z,19.4211667,-155.6316667,0.056,3.53,ml,43,113,,0.1,hv,hv60686911,2020-07-06T20:41:17.740Z,"24 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.58,0.212,42,reviewed,hv,hv
2012-06-05T01:23:10.180Z,19.3396667,-155.2828333,-0.094,3.51,ml,38,73,,0.09,hv,hv60355486,2020-07-06T20:30:26.490Z,"12 km SSW of Volcano, Hawaii",earthquake,0.23,0.4,0.261,51,reviewed,hv,hv
2014-03-13T23:25:27.870Z,19.9873333,-155.8758333,9.842,3.51,ml,52,134,,0.11,hv,hv60655561,2022-07-26T09:30:28.960Z,"4 km WNW of Puako, Hawaii",earthquake,0.84,0.47,0.205,42,reviewed,hv,hv
2014-08-13T06:28:17.410Z,20.2851,-155.4614,32.01,3.5,ml,,204,0.337,0.39,us,usb000s2bi,2022-07-26T22:09:14.748Z,"21 km NNE of Kukuihaele, Hawaii",earthquake,,9.5,0.052,50,reviewed,us,us
2012-06-04T10:55:41.610Z,18.9705,-155.4978333,36.659,3.5,ml,63,226,,0.1,hv,hv60354776,2022-07-24T00:24:36.070Z,"13 km SE of Naalehu, Hawaii",earthquake,0.62,0.9,0.208,54,reviewed,hv,hv
2014-06-28T15:37:47.240Z,19.357,-155.0983333,7.877,3.5,ml,46,144,,0.08,hv,hv60722046,2022-07-26T18:26:27.421Z,"12 km SSE of Fern Forest, Hawaii",earthquake,0.47,0.33,0.164,52,reviewed,hv,hv
2012-05-31T21:15:18.230Z,19.3651667,-155.4748333,8.926,3.49,ml,66,37,,0.12,hv,hv60352796,2022-07-24T00:18:12.898Z,"17 km N of P?hala, Hawaii",earthquake,0.31,0.38,0.183,58,reviewed,hv,hv
2012-05-26T12:10:55.280Z,19.193,-155.6066667,6.25,3.48,ml,65,59,,0.22,hv,hv60349761,2022-07-24T00:00:00.994Z,"13 km W of P?hala, Hawaii",earthquake,0.41,0.73,0.217,56,reviewed,hv,hv
2014-11-30T22:46:30.180Z,19.5246667,-156.4638333,37.233,3.46,ml,20,244,,0.17,hv,hv60809551,2020-07-06T20:44:06.990Z,"50 km WSW of Kailua-Kona, HI",earthquake,1.41,2.46,0.182,32,reviewed,hv,hv
2014-08-24T09:59:19.760Z,21.0496667,-155.619,5.877,3.46,ml,9,258,,0.1,hv,hv60756346,2022-07-26T23:12:17.031Z,"50 km NE of Hana, Hawaii",earthquake,2.76,3.46,0.135,25,reviewed,hv,hv
2013-08-11T16:06:48.120Z,19.3416667,-155.2646667,31.64,3.41,ml,65,75,,0.11,hv,hv60521562,2022-07-25T20:11:17.059Z,"11 km SSW of Volcano, Hawaii",earthquake,0.41,0.57,0.249,49,reviewed,hv,hv
2014-03-21T02:56:43.710Z,19.3471667,-155.0553333,8.222,3.41,ml,42,179,,0.1,hv,hv60659866,2022-07-26T10:06:25.521Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.44,0.57,0.176,44,reviewed,hv,hv
2013-05-07T01:12:37.210Z,19.3516667,-155.0818333,6.805,3.41,ml,69,143,,0.1,hv,hv60496401,2022-07-25T01:38:40.900Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.41,0.32,0.152,42,reviewed,hv,hv
2013-06-29T07:22:41.010Z,19.3423333,-155.1158333,6.859,3.4,ml,66,120,,0.08,hv,hv60519406,2022-07-25T17:34:25.032Z,"13 km S of Fern Forest, Hawaii",earthquake,0.43,0.31,0.166,44,reviewed,hv,hv
2012-07-30T01:51:15.890Z,20.1166667,-155.7951667,19.301,3.39,ml,50,118,,0.14,hv,hv60374956,2022-07-24T04:09:19.438Z,"12 km S of Kapaau, Hawaii",earthquake,0.73,1.08,0.194,53,reviewed,hv,hv
2012-03-13T21:39:10.500Z,19.3796667,-155.2373333,1.52,3.38,ml,38,46,,0.09,hv,hv60320566,2022-07-23T19:03:03.726Z,"6 km S of Volcano, Hawaii",earthquake,0.26,0.27,0.26,22,reviewed,hv,hv
2014-06-19T22:43:41.380Z,19.3671667,-155.2328333,29.581,3.35,ml,55,51,,0.12,hv,hv60716611,2020-07-06T20:42:32.210Z,"8 km S of Volcano, Hawaii",earthquake,0.39,0.41,0.144,28,reviewed,hv,hv
2012-04-09T22:24:03.690Z,19.9796667,-155.7798333,25.711,3.35,ml,52,116,,0.1,hv,hv60331411,2022-07-23T21:18:50.773Z,"4 km NNE of Waikoloa, Hawaii",earthquake,0.5,1.22,0.234,50,reviewed,hv,hv
2012-03-13T20:27:27.390Z,20.8321667,-156.9183333,-0.381,3.35,ml,20,107,,0.7,hv,hv60320526,2022-07-23T19:04:10.550Z,"0 km NE of Lanai City, Hawaii",earthquake,0.83,0.69,0.097,8,reviewed,hv,hv
2014-11-22T17:58:05.490Z,19.8225,-156.2076667,4.683,3.34,ml,22,263,,0.24,hv,hv60805476,2022-07-27T08:27:12.070Z,"25 km WNW of Kalaoa, Hawaii",earthquake,1.73,1.32,0.174,23,reviewed,hv,hv
2014-03-12T03:42:27.460Z,19.1988333,-155.3281667,42.871,3.34,ml,53,171,,0.12,hv,hv60654236,2022-07-26T09:18:59.359Z,"15 km E of P?hala, Hawaii",earthquake,0.48,0.62,0.165,47,reviewed,hv,hv
2014-11-23T17:35:39.900Z,19.4265,-155.26,0.733,3.34,ml,55,45,,0.08,hv,hv60805876,2022-07-27T08:31:07.811Z,"3 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.143,24,reviewed,hv,hv
2013-04-11T17:25:04.730Z,19.3358333,-155.1316667,6.548,3.33,ml,63,118,,0.08,hv,hv60488291,2022-07-24T23:22:22.088Z,"14 km S of Fern Forest, Hawaii",earthquake,0.35,0.43,0.143,48,reviewed,hv,hv
2014-04-19T11:11:52.200Z,19.9873333,-155.445,41.29,3.3,ml,36,154,,0.1,hv,hv60674966,2022-07-26T13:20:15.915Z,"9 km SW of Pa‘auilo, Hawaii",earthquake,0.58,1.2,0.155,35,reviewed,hv,hv
2012-12-08T01:54:43.020Z,20.0636667,-156.7326667,4.759,3.3,ml,48,243,,0.23,hv,hv60439071,2022-07-24T13:34:16.252Z,"72 km SSW of M?kena, Hawaii",earthquake,1.55,1.85,0.153,31,reviewed,hv,hv
2012-08-22T11:07:35.230Z,20.216,-156.1863333,35.79,3.3,ml,62,141,,0.12,hv,hv60385351,2022-07-24T06:16:46.094Z,"36 km W of H?w?, Hawaii",earthquake,0.55,0.76,0.159,32,reviewed,hv,hv
2013-03-31T13:07:42.500Z,18.798,-156.801,35.3,3.3,ml,29,265.6,,,us,us2013nkax,2020-07-06T20:35:45.350Z,"113 km WSW of Hawaiian Ocean View, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2012-05-30T06:21:39.080Z,19.2988333,-155.2115,10.377,3.29,ml,57,117,,0.13,hv,hv60351806,2022-07-24T00:13:09.505Z,"16 km S of Volcano, Hawaii",earthquake,0.45,0.28,0.205,52,reviewed,hv,hv
2013-08-02T06:41:50.760Z,19.3095,-155.4691667,11.83,3.28,ml,55,41,,0.1,hv,hv60535726,2020-07-06T20:37:34.120Z,"11 km N of P?hala, Hawaii",earthquake,0.31,0.46,0.184,49,reviewed,hv,hv
2014-07-13T04:17:01.830Z,19.515,-156.517,39.963,3.26,ml,24,285,,0.14,hv,hv60731266,2020-07-06T20:42:03.510Z,"56 km WSW of Kailua-Kona, Hawaii",earthquake,1.62,2.81,0.179,23,reviewed,hv,hv
2013-11-11T23:33:28.040Z,19.1823333,-155.6823333,8.391,3.25,ml,50,73,,0.14,hv,hv60590396,2020-07-06T20:38:31.460Z,"14 km NNW of Wai‘?hinu, Hawaii",earthquake,0.34,0.63,0.184,41,reviewed,hv,hv
2013-04-25T12:21:34.610Z,19.6096667,-155.1151667,0.957,3.23,ml,54,68,,0.13,hv,hv60492776,2022-07-25T00:36:39.926Z,"6 km N of Mountain View, Hawaii",earthquake,0.23,0.33,0.2,45,reviewed,hv,hv
2014-05-15T18:14:31.020Z,20.024,-155.963,10.612,3.22,ml,46,232,,0.11,hv,hv60693771,2020-07-06T20:40:18.530Z,"14 km WNW of Puako, Hawaii",earthquake,1.59,0.61,0.142,38,reviewed,hv,hv
2013-06-16T22:11:03.820Z,19.8718333,-155.5583333,29.583,3.21,ml,68,107,,0.09,hv,hv60512156,2022-07-25T16:39:47.882Z,"20 km SE of Waimea, Hawaii",earthquake,0.41,1.05,0.193,39,reviewed,hv,hv
2014-08-05T10:07:59.560Z,19.6433333,-156.2905,25.523,3.2,ml,17,271,,0.18,hv,hv60747871,2022-07-26T21:30:22.369Z,"30 km W of Kailua-Kona, Hawaii",earthquake,1.62,2.84,0.195,42,reviewed,hv,hv
2014-03-31T02:08:03.120Z,19.815,-156.5816667,7.226,3.2,ml,35,234,,0.21,hv,hv60665116,2020-07-06T20:39:16.900Z,"63 km W of Kalaoa, Hawaii",earthquake,1.87,2.65,0.123,23,reviewed,hv,hv
2014-05-29T09:03:41.060Z,20.0836667,-155.8375,22.493,3.2,ml,60,129,,0.09,hv,hv60703951,2022-07-26T15:55:08.687Z,"Hawaii region, Hawaii",earthquake,0.79,1.21,0.179,37,reviewed,hv,hv
2012-02-19T09:18:03.200Z,21.937,-156.68,26.3,3.2,md,17,240,,,us,usp000jf3w,2020-07-06T20:28:13.060Z,"93 km N of Waialua, Hawaii",earthquake,,,,,reviewed,hvo,hvo
2012-11-19T04:26:24.290Z,19.1965,-155.6948333,6.051,3.2,ml,57,73,,0.2,hv,hv60432611,2020-07-06T20:32:17.820Z,"15 km NNE of Hawaiian Ocean View, Hawaii",earthquake,0.47,0.71,0.19,49,reviewed,hv,hv
2012-09-11T14:23:03.610Z,19.3865,-155.2466667,2.458,3.2,ml,38,52,,0.07,hv,hv60396546,2022-07-24T07:35:53.332Z,"Island of Hawaii, Hawaii",earthquake,0.22,0.28,0.195,43,reviewed,hv,hv
2013-08-19T05:22:11.000Z,18.9817,-154.3947,40.8,3.2,ml,,309,0.683,0.92,us,usb000j68e,2022-03-10T00:59:25.034Z,"77 km SE of Leilani Estates, Hawaii",earthquake,,10,0.2,,reviewed,hv,hv
2012-02-22T16:55:34.800Z,19.4295,-155.3185,2.839,3.2,ml,47,65,,0.12,hv,hv60313131,2022-07-23T17:16:43.820Z,"8 km W of Volcano, Hawaii",earthquake,0.3,0.55,0.225,41,reviewed,hv,hv
2012-02-24T10:59:58.850Z,19.4323333,-155.3128333,4.085,3.2,ml,49,89,,0.12,hv,hv60314186,2022-07-23T17:28:09.651Z,"8 km W of Volcano, Hawaii",earthquake,0.32,0.55,0.186,39,reviewed,hv,hv
2014-07-13T21:57:30.210Z,19.4298333,-155.622,-0.136,3.19,ml,46,115,,0.1,hv,hv60731696,2020-07-06T20:42:27.370Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.58,0.214,39,reviewed,hv,hv
2013-08-24T08:20:21.860Z,19.2218333,-155.4575,36.266,3.19,ml,75,106,,0.1,hv,hv60528752,2020-07-06T20:38:54.250Z,"3 km NE of P?hala, Hawaii",earthquake,0.38,0.64,0.216,52,reviewed,hv,hv
2013-05-23T05:23:36.050Z,19.3295,-155.2111667,7.124,3.19,ml,64,76,,0.06,hv,hv60502681,2020-07-06T20:36:09.820Z,"12 km S of Volcano, Hawaii",earthquake,0.29,0.33,0.152,46,reviewed,hv,hv
2013-04-03T19:28:11.870Z,19.4048333,-155.409,10.506,3.19,ml,60,38,,0.11,hv,hv60485551,2020-07-06T20:35:09.480Z,"18 km WSW of Volcano, Hawaii",earthquake,0.3,0.44,0.205,45,reviewed,hv,hv
2013-12-09T12:29:40.350Z,19.3775,-155.0703333,7.307,3.19,ml,54,128,,0.1,hv,hv60603371,2020-07-06T20:39:31.340Z,"11 km SE of Fern Forest, Hawaii",earthquake,0.4,0.37,0.156,43,reviewed,hv,hv
2013-06-16T13:50:16.220Z,20.0571667,-155.8236667,23.903,3.18,ml,53,126,,0.1,hv,hv60512106,2022-07-25T16:36:35.810Z,"9 km N of Puako, Hawaii",earthquake,0.55,0.94,0.153,29,reviewed,hv,hv
2013-12-22T07:27:39.000Z,19.788,-156.157,20.951,3.18,ml,61,176,,0.13,hv,hv60608576,2022-07-26T03:49:36.800Z,"Hawaii region, Hawaii",earthquake,1.25,2.03,0.206,29,reviewed,hv,hv
2012-02-21T17:21:15.760Z,19.305,-155.7921667,9.341,3.18,ml,40,87,,0.12,hv,hv60312656,2022-07-23T17:10:27.959Z,"18 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.35,0.204,53,reviewed,hv,hv
2012-12-14T02:24:36.430Z,19.3255,-155.1351667,8.668,3.18,ml,56,102,,0.11,hv,hv60440981,2020-07-06T20:32:15.590Z,"16 km S of Fern Forest, HI",earthquake,0.45,0.38,0.155,60,reviewed,hv,hv
2013-06-12T15:12:11.320Z,19.3513333,-155.8036667,13.879,3.17,ml,44,61,,0.11,hv,hv60510971,2022-07-25T16:26:08.394Z,"13 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.4,0.181,46,reviewed,hv,hv
2013-01-13T14:28:57.540Z,19.3885,-155.2475,2.214,3.17,ml,53,44,,0.11,hv,hv60450231,2022-07-24T15:23:59.300Z,"6 km SSW of Volcano, Hawaii",earthquake,0.2,0.23,0.186,45,reviewed,hv,hv
2013-01-27T03:43:56.160Z,19.9246667,-155.5365,19.233,3.17,ml,56,124,,0.12,hv,hv60459516,2022-07-24T16:28:13.295Z,"17 km SE of Waimea, Hawaii",earthquake,0.39,1.25,0.149,30,reviewed,hv,hv
2013-10-20T05:25:40.430Z,20.0335,-156.2406667,14.63,3.16,ml,42,304,,0.26,hv,hv60579686,2020-08-26T21:06:21.850Z,"42 km W of Puako, Hawaii",earthquake,2.14,24.09,0.212,19,reviewed,hv,hv
2012-06-05T20:05:07.290Z,20.1626667,-155.5673333,38.809,3.15,ml,57,175,,0.12,hv,hv60355991,2022-07-24T00:29:46.717Z,"4 km N of Kukuihaele, Hawaii",earthquake,0.72,0.93,0.149,32,reviewed,hv,hv
2014-01-27T12:23:50.560Z,19.3353333,-155.064,6.182,3.15,ml,72,170,,0.13,hv,hv60631926,2020-07-06T20:39:05.920Z,"16 km SSE of Fern Forest, Hawaii",earthquake,0.29,0.3,0.136,45,reviewed,hv,hv
2013-02-06T04:44:52.440Z,19.3536667,-155.8155,26.779,3.14,ml,68,68,,0.1,hv,hv60463956,2022-07-24T17:30:06.476Z,"12 km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.82,0.173,38,reviewed,hv,hv
2014-06-02T12:16:14.460Z,19.389,-155.2771667,1.802,3.14,ml,55,43,,0.09,hv,hv60705846,2020-07-06T20:41:39.710Z,"7 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.212,37,reviewed,hv,hv
2013-06-02T21:06:46.440Z,20.748,-155.4561667,14.899,3.13,ml,26,247,,0.2,hv,hv60506676,2020-07-06T20:35:48.760Z,"55 km E of Hana, Hawaii",earthquake,1.76,8.69,0.239,12,reviewed,hv,hv
2013-09-30T19:13:25.470Z,19.763,-156.5815,29.753,3.13,ml,37,246,,0.14,hv,hv60569551,2020-07-06T20:37:57.590Z,"62 km WNW of Kailua-Kona, Hawaii",earthquake,2.19,2.98,0.164,25,reviewed,hv,hv
2013-04-18T10:46:21.650Z,19.9193333,-155.7398333,33.786,3.13,ml,65,106,,0.09,hv,hv60490746,2022-07-24T23:56:30.178Z,"5 km ESE of Waikoloa, Hawaii",earthquake,0.41,0.77,0.178,35,reviewed,hv,hv
2014-11-24T08:48:53.410Z,19.5418333,-156.3588333,36.422,3.12,ml,16,273,,0.14,hv,hv60806251,2020-07-06T20:44:54.900Z,"Hawaii region, Hawaii",earthquake,1.69,3.58,0.183,22,reviewed,hv,hv
2014-01-07T14:21:50.820Z,19.3898333,-155.4576667,4.904,3.12,ml,61,33,,0.13,hv,hv60617236,2022-07-26T04:47:28.716Z,"20 km N of P?hala, Hawaii",earthquake,0.25,0.66,0.19,44,reviewed,hv,hv
2012-08-05T01:20:55.040Z,19.7895,-155.7666667,16.125,3.11,ml,51,52,,0.14,hv,hv60366497,2022-07-24T04:37:23.383Z,"16 km S of Waikoloa, Hawaii",earthquake,0.39,1.5,0.233,46,reviewed,hv,hv
2012-12-22T12:59:40.570Z,19.2703333,-155.2556667,30.557,3.1,ml,70,152,,0.13,hv,hv60443341,2020-07-06T20:33:10.150Z,"19 km S of Volcano, Hawaii",earthquake,0.44,0.48,0.17,56,reviewed,hv,hv
2012-05-30T13:36:39.390Z,19.2681667,-155.198,10.005,3.09,ml,60,172,,0.16,hv,hv60351931,2020-07-06T20:29:36.170Z,"19 km S of Volcano, Hawaii",earthquake,0.53,0.33,0.221,55,reviewed,hv,hv
2012-08-05T23:22:41.620Z,19.978,-156.0673333,44.516,3.09,ml,43,177,,0.12,hv,hv60366822,2020-07-06T20:30:02.180Z,"24 km W of Puako, Hawaii",earthquake,0.96,1.19,0.22,42,reviewed,hv,hv
2012-07-08T06:32:48.290Z,20.0695,-155.3945,9.67,3.09,ml,60,167,,0.12,hv,hv60367961,2022-07-24T02:42:22.439Z,"4 km NW of Pa‘auilo, Hawaii",earthquake,0.63,0.41,0.176,48,reviewed,hv,hv
